1	-0.0000162128
2	-0.0000166351
3	-0.0000160986
4	-0.0000165181
5	-0.0000159787
6	-0.0000163954
7	-0.0000158532
8	-0.0000162670
9	-0.0000157218
10	-0.0000161327
11	-0.0000155846
12	-0.0000159925
13	-0.0000154414
14	-0.0000158463
15	-0.0000152922
16	-0.0000156940
17	-0.0000151368
18	-0.0000155355
19	-0.0000149751
20	-0.0000153706
21	-0.0000148070
22	-0.0000151993
23	-0.0000146324
24	-0.0000150213
25	-0.0000144510
26	-0.0000148365
27	-0.0000142628
28	-0.0000146449
29	-0.0000140676
30	-0.0000144460
31	-0.0000138651
32	-0.0000142399
33	-0.0000136552
34	-0.0000140261
35	-0.0000134376
36	-0.0000138045
37	-0.0000132120
38	-0.0000135749
39	-0.0000129781
40	-0.0000133367
41	-0.0000127357
42	-0.0000130898
43	-0.0000124842
44	-0.0000128338
45	-0.0000122234
46	-0.0000125680
47	-0.0000119526
48	-0.0000122921
49	-0.0000116714
50	-0.0000120055
51	-0.0000113791
52	-0.0000117073
53	-0.0000110749
54	-0.0000113967
55	-0.0000107578
56	-0.0000110728
57	-0.0000104267
58	-0.0000107343
59	-0.0000100803
60	-0.0000103794
61	-0.0000097166
62	-0.0000100063
63	-0.0000093332
64	-0.0000096119
65	-0.0000089268
66	-0.0000091922
67	-0.0000084922
68	-0.0000087407
69	-0.0000080210
70	-0.0000082456
71	-0.0000074956
72	-0.0000076781
73	-0.0000068574
74	-0.0000065139
75	-0.0000062150
76	-0.0000059394
77	-0.0000056794
78	-0.0000054309
79	-0.0000051915
80	-0.0000049596
81	-0.0000047339
82	-0.0000045135
83	-0.0000042978
84	-0.0000040861
85	-0.0000038781
86	-0.0000036732
87	-0.0000034713
88	-0.0000032719
89	-0.0000030749
90	-0.0000028799
91	-0.0000026869
92	-0.0000024957
93	-0.0000023059
94	-0.0000021176
95	-0.0000019306
96	-0.0000017447
97	-0.0000015598
98	-0.0000013758
99	-0.0000011926
