1	0.374
2	0.599
3	0.561
4	0.576
5	0.585
6	0.583
7	0.584
8	0.583
9	0.583
10	0.583
11	0.583
12	0.583
13	0.583
14	0.583
15	0.583
16	0.583
17	0.583
18	0.583
19	0.583
20	0.583
21	0.583
22	0.583
23	0.583
24	0.583
25	0.583
26	0.583
27	0.583
28	0.583
29	0.583
30	0.583
31	0.583
32	0.583
33	0.583
34	0.583
35	0.583
36	0.583
37	0.583
38	0.583
39	0.583
40	0.583
41	0.583
42	0.583
43	0.583
44	0.583
45	0.583
46	0.583
47	0.583
48	0.583
49	0.583
50	0.583
51	0.583
52	0.583
53	0.583
54	0.583
55	0.583
56	0.583
57	0.583
58	0.583
59	0.583
60	0.583
61	0.583
62	0.583
63	0.583
64	0.583
65	0.583
66	0.583
67	0.583
68	0.583
69	0.583
70	0.583
71	0.583
72	0.583
73	0.583
74	0.583
75	0.583
76	0.583
77	0.583
78	0.583
79	0.583
80	0.583
81	0.583
82	0.583
83	0.583
84	0.583
85	0.583
86	0.583
87	0.583
88	0.583
89	0.583
90	0.583
91	0.583
92	0.583
93	0.583
94	0.583
95	0.583
96	0.583
97	0.583
98	0.583
99	0.583
100	0.583
