1	0.0000161204
2	0.0000159398
3	0.0000160189
4	0.0000158377
5	0.0000159125
6	0.0000157319
7	0.0000158013
8	0.0000156223
9	0.0000156852
10	0.0000155089
11	0.0000155643
12	0.0000153914
13	0.0000154386
14	0.0000152699
15	0.0000153080
16	0.0000151441
17	0.0000151726
18	0.0000150140
19	0.0000150322
20	0.0000148792
21	0.0000148868
22	0.0000147398
23	0.0000147363
24	0.0000145954
25	0.0000145803
26	0.0000144459
27	0.0000144188
28	0.0000142910
29	0.0000142515
30	0.0000141303
31	0.0000140779
32	0.0000139636
33	0.0000138978
34	0.0000137905
35	0.0000137106
36	0.0000136104
37	0.0000135158
38	0.0000134231
39	0.0000133127
40	0.0000132277
41	0.0000131004
42	0.0000130236
43	0.0000128780
44	0.0000128101
45	0.0000126440
46	0.0000125860
47	0.0000123969
48	0.0000123501
49	0.0000121344
50	0.0000121010
51	0.0000118533
52	0.0000118372
53	0.0000115488
54	0.0000115575
55	0.0000112127
56	0.0000112667
57	0.0000108285
58	0.0000111616
59	0.0000103412
60	0.0000100730
61	0.0000098493
62	0.0000096494
63	0.0000094656
64	0.0000092940
65	0.0000091322
66	0.0000089786
67	0.0000088319
68	0.0000086914
69	0.0000085564
70	0.0000084263
71	0.0000083007
72	0.0000081792
73	0.0000080615
74	0.0000079473
75	0.0000078365
76	0.0000077287
77	0.0000076238
78	0.0000075217
79	0.0000074222
80	0.0000073251
81	0.0000072305
82	0.0000071380
83	0.0000070478
84	0.0000069595
85	0.0000068733
86	0.0000067890
87	0.0000067065
88	0.0000066258
89	0.0000065468
90	0.0000064694
91	0.0000063937
92	0.0000063195
93	0.0000062468
94	0.0000061755
95	0.0000061057
96	0.0000060372
97	0.0000059700
98	0.0000059042
99	0.0000058396
